Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Hospital Type,Hospital Ownership,Emergency Services,Promotes Interoperability of EHRs,Birthing Friendly Facility,Hospital Overall Rating,Count of Facility MORT Measures,MORT Measures Better,MORT Measures Worse,Count of Facility Safety Measures,Safety Measures Better,Safety Measures Worse,Count of Facility READM Measures,READM Measures Better,READM Measures Worse,Facility ID,MORT-30-AMI Benchmark,MORT-30-AMI Performance Rate,MORT-30-HF Benchmark,MORT-30-HF Performance Rate,MORT-30-PN Benchmark,MORT-30-PN Performance Rate,MORT-30-COPD Benchmark,MORT-30-COPD Performance Rate,AMI Normative Performance Index,HF Normative Performance Index,PN Normative Performance Index,COPD Normative Performance Index,AMI Performance Comparison,HF Performance Comparison,PN Performance Comparison,COPD Performance Comparison
GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,MT,59405,CASCADE,(406) 216-8000,Acute Care Hospitals,Proprietary,Yes,Y,N,5,3.0,0.0,0.0,3.0,0.0,0.0,9.0,1.0,0.0,270086,0.887868,0.8815289735794067,0.907733,0.8800250291824341,0.872976,0.801019012928009,0.934002,0.9048931558588238,0.9928603954409966,0.9694756378609504,0.9175727774051166,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,NE,68506,LANCASTER,(402) 481-1111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,7.0,0.0,0.0,8.0,1.0,0.0,11.0,3.0,0.0,280003,0.887868,0.8619340062141418,0.907733,0.874646008014679,0.872976,0.8051620125770569,0.934002,0.8718900084495544,0.9707907101214841,0.9635498632468787,0.9223186119401414,0.9334990807830759,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,NE,68847,BUFFALO,(308) 865-7100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,Y,5,7.0,1.0,0.0,7.0,1.0,0.0,11.0,0.0,1.0,280009,0.887868,0.880649983882904,0.907733,0.884859025478363,0.872976,0.8543509840965271,0.934002,0.90447998046875,0.9918703950169441,0.9748009882623668,0.9786649164427511,0.9683919097269064,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,NE,68198,DOUGLAS,(402) 552-2040,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,0.0,8.0,2.0,1.0,11.0,0.0,0.0,280013,0.887868,0.8741880059242249,0.907733,0.8936570286750793,0.872976,0.8379290103912354,0.934002,0.9008960127830505,0.9845923109338605,0.9844932691386997,0.9598534328449297,0.9645546934407534,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH ST. ELIZABETH,555 SOUTH 70TH ST,LINCOLN,NE,68510,LANCASTER,(402) 219-7700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,N,Y,4,6.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,280020,0.887868,0.8700010180473328,0.907733,0.8798249959945679,0.872976,0.8259419798851013,0.934002,0.9127500057220459,0.9798765335019763,0.969255272194101,0.9461222071226487,0.9772463075261573,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH ST. FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,NE,68803,HALL,(308) 384-4600,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,Y,4,6.0,0.0,0.0,6.0,1.0,0.0,10.0,0.0,0.0,280023,0.887868,0.8745189905166626,0.907733,0.8662390112876892,0.872976,0.82430100440979,0.934002,0.8958600163459778,0.9849650967448569,0.9542883328993098,0.9442424584522255,0.9591628458461308,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,ADAMS,(402) 461-5108,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,3,5.0,0.0,0.0,5.0,1.0,0.0,10.0,0.0,1.0,280032,0.887868,0.8742327837351045,0.907733,0.8592360019683838,0.872976,0.8220379948616028,0.934002,0.9008439779281616,0.984642743893354,0.9465734990006794,0.9416501654817576,0.964498981723981,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
THE NEBRASKA METHODIST HOSPITAL,8303 DODGE ST,OMAHA,NE,68114,DOUGLAS,(402) 354-4000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,7.0,0.0,0.0,8.0,2.0,1.0,11.0,0.0,1.0,280040,0.887868,0.8751959800720215,0.907733,0.8585720062255859,0.872976,0.8426060080528259,0.934002,0.8963180184364319,0.9857275857132158,0.9458420110600649,0.965210965768619,0.9596532110599676,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,NE,68124,DOUGLAS,(402) 398-6060,Acute Care Hospitals,Voluntary non-profit - Private,Yes,N,Y,4,7.0,0.0,0.0,8.0,3.0,0.0,11.0,0.0,0.0,280060,0.887868,0.8725200295448303,0.907733,0.8968380093574524,0.872976,0.7810649871826172,0.934002,0.9079689979553223,0.9827136798992985,0.987997582281852,0.8947153039517893,0.9721274664886395,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,NE,69101,LINCOLN,(308) 568-8000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,6.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,280065,0.887868,0.8787980079650879,0.907733,0.8537600040435791,0.872976,0.780834972858429,0.934002,0.8790420293807983,0.989784526489397,0.9405408903758915,0.8944518209646416,0.9411564743767126,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
METHODIST FREMONT HEALTH,450 EAST 23RD ST,FREMONT,NE,68025,DODGE,(402) 727-3381,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,280077,0.887868,0.879302978515625,0.907733,0.8478540182113647,0.872976,0.7924609780311584,0.934002,0.895641028881073,0.9903532715624677,0.9340345874958438,0.9077694896894742,0.95892838439433,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,NE,68122,DOUGLAS,(402) 572-2121,Acute Care Hospitals,Voluntary non-profit - Private,Yes,N,Y,4,5.0,0.0,0.0,6.0,2.0,0.0,8.0,1.0,0.0,280081,0.887868,0.8773030042648315,0.907733,0.8690329790115356,0.872976,0.7942190170288086,0.934002,0.895986020565033,0.9881007134673527,0.9573662949474522,0.9097833354282462,0.9592977537146954,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,NE,68701,MADISON,(402) 371-4880,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Y,Y,5,6.0,0.0,0.0,5.0,1.0,0.0,9.0,2.0,0.0,280125,0.887868,0.8756110072135925,0.907733,0.8699579834938049,0.872976,0.816353976726532,0.934002,0.9124640226364136,0.9861950281050703,0.9583853219986548,0.9351390836936319,0.976940116441307,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,NE,68526,LANCASTER,(402) 327-2700,Acute Care Hospitals,Voluntary non-profit - Private,No,N,N,3,4.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,280128,0.887868,0.8795859813690186,0.907733,0.8728479743003845,0.872976,0.8143797528194916,0.934002,0.9048931558588238,0.99067201585035,0.9615690674464678,0.9328775966572869,0.9688342807176257,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,NE,68130,DOUGLAS,(402) 717-8000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,N,Y,5,5.0,1.0,0.0,7.0,1.0,0.0,8.0,1.0,0.0,280130,0.887868,0.8833979964256287,0.907733,0.871832013130188,0.872976,0.802931010723114,0.934002,0.9015730023384094,0.9949654638140226,0.9604498383667752,0.9197629840031273,0.9652795201063911,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
"BELLEVUE MEDICAL CENTER, LLC",2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,NE,68123,SARPY,(402) 763-3600,Acute Care Hospitals,Proprietary,Yes,Y,N,5,5.0,0.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,280132,0.887868,0.8705369830131531,0.907733,0.9130719900131226,0.872976,0.8677369952201843,0.934002,0.9076799750328064,0.9804801873850089,1.005881674471593,0.993998684064836,0.9718180207674142,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,NE,68845,BUFFALO,(308) 455-3600,Acute Care Hospitals,Proprietary,Yes,Y,Y,4,7.0,0.0,0.0,6.0,1.0,1.0,9.0,0.0,0.0,280134,0.887868,0.8854780197143555,0.907733,0.890408992767334,0.872976,0.8145740032196045,0.934002,0.9207540154457092,0.9973081806240967,0.980915084906392,0.933100111823927,0.9858158927343937,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,RENO,NV,89502,WASHOE,(775) 982-4100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,0.0,1.0,8.0,2.0,0.0,11.0,0.0,2.0,290001,0.887868,0.8726500272750854,0.907733,0.8900740146636963,0.872976,0.7856220006942749,0.934002,0.896448016166687,0.9828600955041576,0.9805460577765668,0.899935394208174,0.9597923946272995,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SUNRISE HOSPITAL AND MEDICAL CENTER,3186 S MARYLAND PKWY,LAS VEGAS,NV,89109,CLARK,(702) 731-8000,Acute Care Hospitals,Proprietary,Yes,Y,N,1,7.0,1.0,0.0,8.0,3.0,0.0,8.0,0.0,3.0,290003,0.887868,0.8720149993896484,0.907733,0.8937039971351624,0.872976,0.7947210073471069,0.934002,0.9110749959945679,0.982144867693901,0.9845450117327037,0.9103583687834568,0.9754529390671196,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTH VISTA HOSPITAL,1409 EAST LAKE MEAD BLVD,NORTH LAS VEGAS,NV,89030,CLARK,(702) 657-5504,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,2,4.0,0.0,0.0,5.0,0.0,1.0,5.0,0.0,1.0,290005,0.887868,0.8677440285682678,0.907733,0.9127179980278015,0.872976,0.8386669754981995,0.934002,0.9123870134353638,0.9773345008134856,1.0054917007840427,0.960698776940259,0.9768576656531397,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
UNIVERSITY MEDICAL CENTER,1800 W CHARLESTON BLVD,LAS VEGAS,NV,89102,CLARK,(702) 383-2000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,2,7.0,0.0,0.0,7.0,1.0,1.0,9.0,0.0,2.0,290007,0.887868,0.8727700114250183,0.907733,0.8917369842529297,0.872976,0.8397449851036072,0.934002,0.9111850261688232,0.9829952328781061,0.9823780607876211,0.961933644342579,0.9755707441406156,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTHEASTERN NEVADA REGIONAL HOSPITAL,2001 ERRECART BLVD,ELKO,NV,89801,ELKO,(775) 738-5151,Acute Care Hospitals,Proprietary,Yes,Y,Y,2,4.0,0.0,0.0,3.0,0.0,0.0,8.0,1.0,0.0,290008,0.887868,0.8591009974479675,0.907733,0.8617979884147644,0.872976,0.8158779740333557,0.934002,0.9191300272941589,0.9675999106263178,0.9493958999119393,0.9345938193413745,0.9840771511133369,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SAINT MARY'S REGIONAL MEDICAL CENTER,235 W 6TH ST,RENO,NV,89503,WASHOE,(775) 770-3000,Acute Care Hospitals,Proprietary,Yes,Y,N,4,7.0,1.0,0.0,7.0,2.0,0.0,11.0,3.0,1.0,290009,0.887868,0.8839930295944214,0.907733,0.8742560148239136,0.872976,0.8457890152931213,0.934002,0.9059839844703674,0.9956356458329633,0.9631202289923508,0.968857122410148,0.970002188935749,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
VALLEY HOSPITAL MEDICAL CENTER,620 SHADOW LANE,LAS VEGAS,NV,89106,CLARK,(702) 388-4000,Acute Care Hospitals,Proprietary,Yes,Y,N,1,7.0,0.0,0.0,7.0,2.0,1.0,8.0,0.0,1.0,290021,0.887868,0.8825029730796814,0.907733,0.8931229710578918,0.872976,0.8031910061836243,0.934002,0.914330005645752,0.9939574047940476,0.9839049269530709,0.9200608105877187,0.9789379526443754,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
NORTHERN NEVADA MEDICAL CENTER,2375 E PRATER WAY,SPARKS,NV,89434,WASHOE,(775) 331-7000,Acute Care Hospitals,Proprietary,Yes,Y,N,3,5.0,0.0,0.0,4.0,0.0,1.0,8.0,1.0,0.0,290032,0.887868,0.8554919958114624,0.907733,0.8781690001487732,0.872976,0.7909709811210632,0.934002,0.8973039984703064,0.9635351153678953,0.9674309517763188,0.9060626880018045,0.9607088619406665,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MOUNTAINVIEW HOSPITAL,3100 N TENAYA WAY,LAS VEGAS,NV,89128,CLARK,(702) 255-5065,Acute Care Hospitals,Proprietary,Yes,Y,Y,4,7.0,3.0,0.0,8.0,2.0,0.0,11.0,0.0,2.0,290039,0.887868,0.9004169702529907,0.907733,0.9201400279998779,0.872976,0.8293409943580627,0.934002,0.9258610010147095,1.0141338242317448,1.0136681469109066,0.9500158015318437,0.9912837456608331,Outperforms Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,LAS VEGAS,NV,89144,CLARK,(702) 233-7500,Acute Care Hospitals,Proprietary,Yes,Y,Y,1,7.0,0.0,0.0,8.0,2.0,1.0,11.0,0.0,4.0,290041,0.887868,0.8765680193901062,0.907733,0.885125994682312,0.872976,0.8138840198516846,0.934002,0.9108380079269409,0.9872729047449691,0.9750950936919909,0.9323097311400137,0.9751992050626668,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SAINT ROSE DOMINICAN HOSPITALS - SIENA CAMPUS,3001 ST ROSE PARKWAY,HENDERSON,NV,89052,CLARK,(702) 616-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,7.0,0.0,0.0,7.0,1.0,0.0,9.0,0.0,2.0,290045,0.887868,0.8699439764022827,0.907733,0.8845409750938416,0.872976,0.8072890043258667,0.934002,0.8864820003509521,0.9798122878651813,0.9744506094786038,0.9247550955878131,0.9491221649963835,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SPRING VALLEY HOSPITAL MEDICAL CENTER,5400 SOUTH RAINBOW BLVD,LAS VEGAS,NV,89118,CLARK,(702) 853-3000,Acute Care Hospitals,Proprietary,Yes,Y,Y,2,7.0,0.0,1.0,7.0,1.0,0.0,9.0,0.0,2.0,290046,0.887868,0.865680992603302,0.907733,0.8689299821853638,0.872976,0.7819259762763977,0.934002,0.9176539778709412,0.9750109167165637,0.9572528289545095,0.8957015728684382,0.9824968017958646,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,CLARK,(702) 880-2100,Acute Care Hospitals,Proprietary,Yes,Y,N,4,6.0,2.0,0.0,7.0,1.0,0.0,8.0,0.0,0.0,290047,0.887868,0.8757820129394531,0.907733,0.907600998878479,0.872976,0.8609700202941895,0.934002,0.8992000222206116,0.986387630750802,0.9998545815547953,0.9862470678394245,0.9627388616090882,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
RENOWN SOUTH MEADOWS MEDICAL CENTER,10101 DOUBLE R BLVD,RENO,NV,89521,WASHOE,(775) 982-7063,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,5,4.0,0.0,0.0,5.0,1.0,0.0,9.0,0.0,0.0,290049,0.887868,0.8742327837351045,0.907733,0.863086998462677,0.872976,0.840071976184845,0.934002,0.8975570201873779,0.984642743893354,0.9508159320666727,0.9623082148705634,0.9609797625565876,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SAINT ROSE DOMINICAN HOSPITALS - SAN MARTIN CAMPUS,8280 W WARM SPRINGS ROAD,LAS VEGAS,NV,89113,CLARK,(702) 492-8509,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,7.0,0.0,0.0,7.0,1.0,0.0,9.0,0.0,0.0,290053,0.887868,0.8695020079612732,0.907733,0.880016028881073,0.872976,0.8025180101394653,0.934002,0.907899022102356,0.9793145016615907,0.969465722719206,0.9192898889997725,0.9720525460356144,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CENTENNIAL HILLS HOSPITAL MEDICAL CENTER,6900 N DURANGO DR,LAS VEGAS,NV,89149,CLARK,(702) 835-9700,Acute Care Hospitals,Proprietary,Yes,Y,Y,1,6.0,0.0,0.0,8.0,1.0,0.0,8.0,0.0,4.0,290054,0.887868,0.8697670102119446,0.907733,0.8750429749488831,0.872976,0.794471025466919,0.934002,0.8898829817771912,0.9796129719867644,0.9639871800946788,0.9100720128238565,0.9527634649360399,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
HENDERSON HOSPITAL,1050 WEST GALLERIA DRIVE,HENDERSON,NV,89011,CLARK,(702) 963-7000,Acute Care Hospitals,Proprietary,Yes,Y,Y,3,6.0,0.0,1.0,7.0,4.0,0.0,8.0,0.0,2.0,290057,0.887868,0.8609200119972229,0.907733,0.8852869868278503,0.872976,0.7996079921722412,0.934002,0.908178985118866,0.9696486549771169,0.9752724499691543,0.9159564434443115,0.9723522916641142,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CONCORD HOSPITAL,250 PLEASANT ST,CONCORD,NH,3301,MERRIMACK,(603) 225-2711,Acute Care Hospitals,Voluntary non-profit - Private,No,Y,Y,3,7.0,0.0,0.0,7.0,1.0,0.0,11.0,0.0,2.0,300001,0.887868,0.8754519820213318,0.907733,0.8543130159378052,0.872976,0.8383790254592896,0.934002,0.9132260084152222,0.9860159190570352,0.941150113456055,0.9603689281942339,0.9777559452926462,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
MARY HITCHCOCK MEMORIAL HOSPITAL,1 MEDICAL CENTER DRIVE,LEBANON,NH,3756,GRAFTON,(603) 650-5000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,7.0,0.0,1.0,8.0,2.0,0.0,11.0,0.0,2.0,300003,0.887868,0.8844370245933533,0.907733,0.8779439926147461,0.872976,0.7937059998512268,0.934002,0.9061269760131836,0.9961357145356666,0.9671830732327084,0.9091956707300394,0.9701552844781741,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CONCORD HOSPITAL- LACONIA,80 HIGHLAND ST,LACONIA,NH,3246,BELKNAP,(603) 524-3211,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,N,4,4.0,1.0,1.0,5.0,1.0,0.0,9.0,0.0,0.0,300005,0.887868,0.8742327837351045,0.907733,0.858597993850708,0.872976,0.8136789798736572,0.934002,0.924888014793396,0.984642743893354,0.945870640211062,0.9320748564378142,0.9902420067552276,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ST JOSEPH HOSPITAL,172 KINSLEY ST,NASHUA,NH,3060,HILLSBOROUGH,(603) 882-3000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Y,Y,4,5.0,0.0,0.0,7.0,1.0,0.0,10.0,0.0,1.0,300011,0.887868,0.8708459734916687,0.907733,0.8638039827346802,0.872976,0.8121809959411621,0.934002,0.8954619765281677,0.9808282013673978,0.9516057945835176,0.9303589055611633,0.9587366799302012,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
ELLIOT HOSPITAL,1 ELLIOT WAY,MANCHESTER,NH,3103,HILLSBOROUGH,(603) 669-5300,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,2,6.0,0.0,0.0,8.0,2.0,1.0,10.0,0.0,3.0,300012,0.887868,0.8664640188217163,0.907733,0.8595979809761047,0.872976,0.8246440291404724,0.934002,0.888392984867096,0.9758928340943883,0.946972271555738,0.9446353956357019,0.9511681825810823,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
FRISBIE MEMORIAL HOSPITAL,11 WHITEHALL ROAD,ROCHESTER,NH,3867,STRAFFORD,(603) 332-5211,Acute Care Hospitals,Proprietary,Yes,Y,Y,3,4.0,0.0,0.0,3.0,1.0,0.0,9.0,1.0,0.0,300014,0.887868,0.8742327837351045,0.907733,0.8615390062332153,0.872976,0.7887470126152039,0.934002,0.8964290022850037,0.984642743893354,0.9491105933498235,0.903515116813296,0.9597720371958558,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
PARKLAND MEDICAL CENTER,1 PARKLAND DRIVE,DERRY,NH,3038,ROCKINGHAM,(603) 421-2100,Acute Care Hospitals,Proprietary,Yes,Y,N,4,5.0,0.0,0.0,2.0,1.0,0.0,9.0,1.0,1.0,300017,0.887868,0.8885660171508789,0.907733,0.883545994758606,0.872976,0.8540719747543335,0.934002,0.9068199992179871,1.000786172213526,0.9733544938419182,0.9783453093261826,0.97089727775528,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
WENTWORTH-DOUGLASS HOSPITAL,789 CENTRAL AVE,DOVER,NH,3820,STRAFFORD,(603) 740-2580,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,4,5.0,0.0,0.0,7.0,1.0,0.0,10.0,0.0,2.0,300018,0.887868,0.8791249990463257,0.907733,0.9117950201034546,0.872976,0.8352869749069214,0.934002,0.9101129770278931,0.9901528144344944,1.0044749062813125,0.9568269630630412,0.9744229423790239,Meets or Falls Below Peers,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
CHESHIRE MEDICAL CENTER,580 COURT STREET,KEENE,NH,3431,CHESHIRE,(603) 354-5400,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,3,5.0,0.0,0.0,5.0,0.0,0.0,10.0,2.0,0.0,300019,0.887868,0.8902360200881958,0.907733,0.8802440166473389,0.872976,0.835968017578125,0.934002,0.9118980169296265,1.0026670857472009,0.9697168844223344,0.9576071021174981,0.9763341159115574,Outperforms Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
SOUTHERN NH MEDICAL CENTER,8 PROSPECT STREET,NASHUA,NH,3060,HILLSBOROUGH,(603) 577-2000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,N,Y,3,6.0,0.0,0.0,7.0,1.0,1.0,8.0,0.0,3.0,300020,0.887868,0.8852779865264893,0.907733,0.8882730007171631,0.872976,0.8325669765472412,0.934002,0.9024109840393066,0.9970828845351891,0.9785619788166378,0.953711186272293,0.9661767148671059,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
EXETER HOSPITAL INC,5 ALUMNI DRIVE,EXETER,NH,3833,ROCKINGHAM,(603) 778-7311,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Y,Y,5,5.0,1.0,0.0,7.0,1.0,0.0,10.0,0.0,1.0,300023,0.887868,0.8789929747581482,0.907733,0.8767099976539612,0.872976,0.8454220294952393,0.934002,0.9113619923591614,0.9900041163305223,0.9658236482026776,0.9684367376597287,0.9757602150307616,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers,Meets or Falls Below Peers
